date,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2018-10-12,17.77,17.55,18.21,16.51,11725,37408521.0,9.25,-4.46,-0.82,2.14
2018-10-15,17.27,16.17,17.27,15.9,14540,43773815.0,7.81,-7.86,-1.38,2.66
2018-10-16,16.13,15.13,16.13,15.06,9982,28565642.0,6.62,-6.43,-1.04,1.83
2018-10-17,15.3,15.3,15.68,14.83,7766,21908958.0,5.62,1.12,0.17,1.42
2018-10-18,15.24,14.63,15.27,14.5,7435,20300052.0,5.03,-4.38,-0.67,1.36
2018-10-19,14.1,15.18,15.31,14.09,7911,21797907.0,8.34,3.76,0.55,1.45
2018-10-22,15.15,15.6,15.91,15.15,8686,25088974.0,5.01,2.77,0.42,1.59
2018-10-23,15.29,15.53,15.62,14.2,12108,34008653.0,9.1,-0.45,-0.07,2.21
2018-10-24,15.33,14.71,15.52,14.55,10767,29537062.0,6.25,-5.28,-0.82,1.97
2018-10-25,14.36,13.98,14.36,13.22,17676,44361439.0,7.75,-4.96,-0.73,3.23
2018-10-26,13.93,14.24,14.47,13.82,9682,25278412.0,4.65,1.86,0.26,1.77
2018-10-29,14.27,14.92,15.35,14.27,13966,38255455.0,7.58,4.78,0.68,2.55
2018-10-30,14.45,14.85,15.0,14.17,10081,27152200.0,5.56,-0.47,-0.07,1.84
2018-10-31,14.85,15.28,15.34,14.69,9745,27123806.0,4.38,2.9,0.43,1.78
2018-11-01,15.39,15.18,15.45,15.07,5840,16443484.0,2.49,-0.65,-0.1,1.07
2018-11-02,15.73,15.51,15.73,15.23,8176,23334889.0,3.29,2.17,0.33,1.5
2018-11-05,15.55,15.53,16.01,14.27,5001,14193796.0,11.22,0.13,0.02,0.91
2018-11-06,15.8,16.39,16.74,15.35,12163,35861271.0,8.95,5.54,0.86,2.22
2018-11-07,16.83,16.24,16.83,16.01,9593,28895055.0,5.0,-0.92,-0.15,1.75
2018-11-08,16.28,16.01,16.28,15.76,5060,14911322.0,3.2,-1.42,-0.23,0.93
2018-11-09,16.04,15.83,16.07,15.73,4391,12828827.0,2.12,-1.12,-0.18,0.8
2018-11-12,15.87,16.39,16.39,15.39,4999,14868605.0,6.32,3.54,0.56,0.91
2018-11-13,16.5,17.53,17.53,16.23,8659,26963282.0,7.93,6.96,1.14,1.58
2018-11-14,17.49,17.22,17.49,17.11,6450,20498014.0,2.17,-1.77,-0.31,1.18
2018-11-15,17.07,18.51,18.58,17.07,17034,56809817.0,8.77,7.49,1.29,3.11
2018-11-16,18.81,18.39,18.84,18.21,11808,40325021.0,3.4,-0.65,-0.12,2.16
2018-11-19,17.82,17.41,17.82,17.18,14443,46261356.0,3.48,-5.33,-0.98,2.64
2018-11-20,17.38,17.26,17.5,17.04,5802,18408280.0,2.64,-0.86,-0.15,1.06
2018-11-21,17.11,17.38,17.38,16.58,7375,23137542.0,4.63,0.7,0.12,1.35
2018-11-22,17.16,17.92,19.0,17.16,12894,43133904.0,10.59,3.11,0.54,2.36
2018-11-23,17.74,17.29,18.37,17.27,8337,27170862.0,6.14,-3.52,-0.63,1.52
2018-11-26,17.58,17.78,18.21,17.22,6392,20616236.0,5.73,2.83,0.49,1.17
2018-11-27,18.15,17.49,18.15,16.95,5095,16231299.0,6.75,-1.63,-0.29,0.93
2018-11-28,17.46,17.27,17.46,16.84,6196,19517568.0,3.54,-1.26,-0.22,1.13
2018-11-29,17.31,16.56,17.35,16.45,4376,13661136.0,5.21,-4.11,-0.71,0.8
2018-11-30,16.45,17.11,17.12,16.29,4850,14920556.0,5.01,3.32,0.55,0.89
2018-12-03,17.66,18.54,18.59,17.29,11716,38437063.0,7.6,8.36,1.43,2.14
2018-12-04,18.29,19.28,19.78,17.96,21639,75271856.0,9.82,3.99,0.74,3.96
2018-12-05,18.75,18.68,18.92,18.49,7525,25829281.0,2.23,-3.11,-0.6,1.38
2018-12-06,18.95,18.21,18.95,17.85,5844,19615872.0,5.89,-2.52,-0.47,1.07
2018-12-07,18.01,18.05,18.39,17.72,3699,12296248.0,3.68,-0.88,-0.16,0.68
2018-12-10,18.05,17.73,18.05,17.39,1835,5991039.0,3.66,-1.77,-0.32,0.34
2018-12-11,17.8,18.54,18.62,17.74,6179,20882827.0,4.96,4.57,0.81,1.13
2018-12-12,18.54,18.43,18.96,18.25,3093,10563480.0,3.83,-0.59,-0.11,0.57
2018-12-13,18.43,18.66,18.87,18.43,5359,18430217.0,2.39,1.25,0.23,0.98
2018-12-14,18.46,17.93,18.65,17.61,6235,20634119.0,5.57,-3.91,-0.73,1.14
2018-12-17,17.12,17.88,18.04,16.6,2558,8381913.0,8.03,-0.28,-0.05,0.47
2018-12-18,18.05,17.71,18.05,17.3,3132,10210282.0,4.19,-0.95,-0.17,0.57
2018-12-19,17.63,16.91,17.63,16.62,4414,13806390.0,5.7,-4.52,-0.8,0.81
2018-12-20,16.91,17.11,17.37,16.84,3578,11273068.0,3.13,1.18,0.2,0.65
2018-12-21,16.93,17.05,17.49,16.63,4337,13655896.0,5.03,-0.35,-0.06,0.79
2018-12-24,17.43,17.6,17.74,17.26,6028,19492054.0,2.82,3.23,0.55,1.1
2018-12-25,17.5,17.38,17.5,16.87,5845,18497608.0,3.58,-1.25,-0.22,1.07
2018-12-26,17.4,16.94,17.44,16.89,4880,15505691.0,3.16,-2.53,-0.44,0.89
2018-12-27,17.16,16.89,17.46,16.84,5761,18253854.0,3.66,-0.3,-0.05,1.05
2018-12-28,16.88,17.36,17.82,16.35,8360,26359828.0,8.7,2.78,0.47,1.53
2019-01-02,17.93,17.36,17.93,17.2,4707,15087068.0,4.21,0.0,0.0,0.86
2019-01-03,17.14,16.56,17.45,16.06,8395,25709943.0,8.01,-4.61,-0.8,1.53
2019-01-04,16.27,16.57,17.05,15.74,8964,27268329.0,7.91,0.06,0.01,1.64
2019-01-07,16.65,16.91,17.07,16.43,5343,16540884.0,3.86,2.05,0.34,0.98
2019-01-08,16.91,17.11,17.38,16.65,6593,20798626.0,4.32,1.18,0.2,1.21
2019-01-09,17.37,17.13,17.41,17.01,4508,14334559.0,2.34,0.12,0.02,0.82
2019-01-10,17.1,16.96,17.17,16.9,2528,7929231.0,1.58,-0.99,-0.17,0.46
2019-01-11,16.87,16.66,17.19,16.56,5490,16905562.0,3.71,-1.77,-0.3,1.0
2019-01-14,16.71,16.52,16.72,16.34,3629,11094438.0,2.28,-0.84,-0.14,0.66
2019-01-15,16.43,16.66,16.67,16.26,3459,10490274.0,2.48,0.85,0.14,0.63
2019-01-16,16.56,16.71,16.87,16.55,3489,10745710.0,1.92,0.3,0.05,0.64
2019-01-17,16.65,16.28,16.7,16.06,4732,14192759.0,3.83,-2.57,-0.43,0.87
2019-01-18,16.31,16.8,16.85,15.94,5078,15410595.0,5.59,3.19,0.52,0.93
2019-01-21,16.75,18.5,18.5,16.48,35472,117813366.0,12.02,10.12,1.7,6.49
2019-01-22,18.5,18.57,18.81,17.69,20400,68586487.0,6.05,0.38,0.07,3.73
2019-01-23,18.48,18.1,18.68,17.99,10988,37057845.0,3.72,-2.53,-0.47,2.01
2019-01-24,17.98,18.37,18.73,17.98,10049,34170860.0,4.14,1.49,0.27,1.84
2019-01-25,18.12,19.36,20.23,18.12,22664,81191547.0,11.49,5.39,0.99,4.14
2019-01-28,19.59,19.69,21.22,19.55,20600,76367537.0,8.63,1.7,0.33,3.77
2019-01-29,19.64,19.05,20.17,18.81,15203,54108189.0,6.91,-3.25,-0.64,2.78
2019-01-30,19.12,18.79,19.63,18.73,12307,43564865.0,4.72,-1.36,-0.26,2.25
2019-01-31,19.06,19.57,20.34,19.03,16550,59957871.0,6.97,4.15,0.78,3.03
2019-02-01,19.59,20.08,20.68,19.36,12770,47171915.0,6.75,2.61,0.51,2.33
2019-02-11,20.07,22.11,22.11,19.7,24377,94745062.0,12.0,10.11,2.03,4.46
2019-02-12,21.77,22.71,24.11,21.66,36316,152458245.0,11.08,2.71,0.6,6.64
2019-02-13,22.99,23.23,24.25,22.38,31618,135463227.0,8.23,2.29,0.52,5.78
2019-02-14,23.41,22.85,23.7,22.34,21545,90054588.0,5.85,-1.64,-0.38,3.94
2019-02-15,22.8,22.33,22.85,22.24,20911,86321754.0,2.67,-2.28,-0.52,3.82
2019-02-18,22.63,23.21,23.7,21.99,23189,97371266.0,7.66,3.94,0.88,4.24
2019-02-19,23.24,22.56,23.24,22.24,16675,69434417.0,4.31,-2.8,-0.65,3.05
2019-02-20,22.68,23.21,23.43,22.34,14925,62825091.0,4.83,2.88,0.65,2.73
2019-02-21,23.11,23.26,24.36,22.5,21523,93283157.0,8.01,0.22,0.05,3.94
2019-02-22,23.17,23.65,24.33,22.6,16032,69571574.0,7.44,1.68,0.39,2.93
2019-02-25,24.28,26.03,26.03,23.7,22879,106570599.0,9.85,10.06,2.38,4.18
2019-02-26,26.72,25.39,26.72,25.29,15648,75170586.0,5.49,-2.46,-0.64,2.86
2019-02-27,24.99,24.29,25.46,23.48,23154,103720395.0,7.8,-4.33,-1.1,4.23
2019-02-28,24.28,26.07,26.7,23.87,22015,103102479.0,11.65,7.33,1.78,4.02
2019-03-01,26.2,26.67,26.72,25.35,10947,52282542.0,5.26,2.3,0.6,2.0
2019-03-04,27.43,26.14,27.43,25.63,19403,93859782.0,6.75,-1.99,-0.53,3.55
2019-03-05,26.09,25.98,26.09,24.85,23799,110811991.0,4.74,-0.61,-0.16,4.35
2019-03-06,25.57,25.71,26.09,25.29,17183,80673834.0,3.08,-1.04,-0.27,3.14
2019-03-07,25.75,25.07,25.9,24.54,20927,96541439.0,5.29,-2.49,-0.64,3.83
2019-03-08,24.54,24.66,25.62,24.25,16930,77700219.0,5.46,-1.64,-0.41,3.1
2019-03-11,24.96,26.62,26.8,24.94,27331,129677986.0,7.54,7.95,1.96,5.0
2019-03-12,29.29,29.3,29.3,27.83,54211,287259392.0,5.52,10.07,2.68,9.91
2019-03-13,30.1,28.38,30.1,27.38,39648,209668084.0,9.28,-3.14,-0.92,7.25
2019-03-14,27.85,27.83,28.65,26.81,16744,84323160.0,6.48,-1.94,-0.55,3.06
2019-03-15,28.1,27.56,28.98,26.76,17667,91284621.0,7.98,-0.97,-0.27,3.23
2019-03-18,27.36,27.11,28.37,26.18,22649,111856946.0,7.95,-1.63,-0.45,4.14
2019-03-19,26.75,27.24,27.63,26.33,14874,73473031.0,4.8,0.48,0.13,2.72
2019-03-20,26.78,26.13,27.22,25.52,26823,128985290.0,6.24,-4.07,-1.11,4.9
2019-03-21,26.41,26.09,26.61,25.84,12073,58124122.0,2.95,-0.15,-0.04,2.21
2019-03-22,26.17,25.61,26.37,25.24,15812,74370705.0,4.33,-1.84,-0.48,2.89
2019-03-25,25.15,25.73,26.37,25.15,19084,91123957.0,4.76,0.47,0.12,3.49
2019-03-26,26.18,26.12,26.35,24.23,23695,110088062.0,8.24,1.52,0.39,4.33
2019-03-27,25.9,24.67,25.9,24.59,14457,66499342.0,5.02,-5.55,-1.45,2.64
2019-03-28,23.41,23.76,24.48,22.27,24646,105858092.0,8.96,-3.69,-0.91,4.51
2019-03-29,23.64,24.31,24.5,23.49,11328,50394844.0,4.25,2.31,0.55,2.07
2019-04-01,24.39,23.73,24.98,23.63,25026,111045625.0,5.55,-2.39,-0.58,4.58
2019-04-02,24.02,24.07,24.52,23.8,21334,94664387.0,3.03,1.43,0.34,3.9
2019-04-03,24.43,23.76,24.43,23.47,17979,78587544.0,3.99,-1.29,-0.31,3.29
2019-04-04,24.02,23.62,24.07,23.43,18597,81060552.0,2.69,-0.59,-0.14,3.4
2019-04-08,23.64,22.92,23.83,22.87,17570,74746565.0,4.06,-2.96,-0.7,3.21
2019-04-09,23.04,23.28,23.43,22.82,15534,66245663.0,2.66,1.57,0.36,2.84
2019-04-10,23.32,24.07,24.31,23.11,23828,104392941.0,5.15,3.39,0.79,4.36
2019-04-11,23.92,23.37,23.98,23.32,10181,44053457.0,2.74,-2.91,-0.7,1.86
2019-04-12,23.37,23.54,23.93,23.1,11746,50742108.0,3.55,0.73,0.17,2.15
2019-04-15,23.7,23.26,24.01,23.2,10786,46684710.0,3.44,-1.19,-0.28,1.97
2019-04-16,22.88,22.85,23.02,21.85,15280,63004721.0,5.03,-1.76,-0.41,2.79
2019-04-17,22.85,23.1,23.3,22.52,15607,65698983.0,3.41,1.09,0.25,2.85
2019-04-18,23.15,22.59,23.15,22.59,8215,34315870.0,2.42,-2.21,-0.51,1.5
2019-04-19,23.07,23.62,23.8,22.81,23577,101534688.0,4.38,4.56,1.03,4.31
2019-04-22,24.21,23.32,24.24,23.32,10372,44988784.0,3.9,-1.27,-0.3,1.9
2019-04-23,23.35,22.84,23.52,22.68,8541,35923980.0,3.6,-2.06,-0.48,1.56
2019-04-24,22.85,23.4,23.52,22.65,9282,39464486.0,3.81,2.45,0.56,1.7
2019-04-25,23.32,22.39,23.41,22.33,8268,34719980.0,4.62,-4.32,-1.01,1.51
2019-04-26,22.11,21.22,22.67,20.4,15465,61917073.0,10.14,-5.23,-1.17,2.83
2019-04-29,21.11,20.38,21.33,20.25,14035,53470666.0,5.09,-3.96,-0.84,2.57
2019-04-30,20.34,20.78,21.02,20.34,9390,35957402.0,3.34,1.96,0.4,1.72
2019-05-06,20.02,19.58,20.55,19.3,12624,46186665.0,6.02,-5.77,-1.2,2.31
2019-05-07,20.13,20.16,20.65,19.78,10196,37904919.0,4.44,2.96,0.58,1.86
2019-05-08,20.24,20.88,21.48,19.78,11759,44815757.0,8.43,3.57,0.72,2.15
2019-05-09,20.68,21.06,21.91,20.59,10180,39876308.0,6.32,0.86,0.18,1.86
2019-05-10,21.22,21.68,21.87,20.9,10335,40934542.0,4.61,2.94,0.62,1.89
2019-05-13,21.45,21.17,21.5,21.05,6624,25840564.0,2.08,-2.35,-0.51,1.21
2019-05-14,20.95,20.68,22.05,20.68,6001,23363192.0,6.47,-2.31,-0.49,1.1
2019-05-15,21.11,21.06,21.39,20.9,5856,22697674.0,2.37,1.84,0.38,1.07
2019-05-16,21.06,21.04,21.3,20.84,4900,18973559.0,2.18,-0.09,-0.02,0.9
2019-05-17,21.04,20.18,21.26,20.16,7038,26668443.0,5.23,-4.09,-0.86,1.29
2019-05-20,20.4,19.62,20.46,19.04,7932,28482883.0,7.04,-2.78,-0.56,1.45
2019-05-21,19.62,19.76,20.02,19.56,7798,28333414.0,2.34,0.71,0.14,1.43
2019-05-22,19.64,19.66,20.23,19.6,4898,17893744.0,3.19,-0.51,-0.1,0.9
2019-05-23,19.67,19.1,20.02,18.95,8290,29218044.0,5.44,-2.85,-0.56,1.52
2019-05-24,19.03,18.56,19.35,18.37,8081,27930490.0,5.13,-2.83,-0.54,1.48
2019-05-27,18.63,19.3,19.3,18.57,9224,32350161.0,3.93,3.99,0.74,1.69
2019-05-28,19.41,19.2,19.95,19.14,8681,31212883.0,4.2,-0.52,-0.1,1.59
2019-05-29,19.38,19.59,19.84,19.15,9409,33976976.0,3.59,2.03,0.39,1.72
2019-05-30,19.96,19.32,19.96,18.79,7456,26405705.0,5.97,-1.38,-0.27,1.36
2019-05-31,19.2,19.06,19.62,19.01,5763,20437691.0,3.16,-1.35,-0.26,1.05
2019-06-03,19.06,18.12,19.15,18.1,10831,36710738.0,5.51,-4.93,-0.94,1.98
2019-06-04,18.45,18.21,18.46,17.78,8709,29280897.0,3.75,0.5,0.09,1.59
2019-06-05,18.3,18.21,18.64,18.06,6679,22616752.0,3.19,0.0,0.0,1.22
2019-06-06,18.3,17.71,18.44,17.5,6604,21780426.0,5.16,-2.75,-0.5,1.21
2019-06-10,17.96,17.98,18.1,17.56,3875,12796436.0,3.05,1.52,0.27,0.71
2019-06-11,18.17,18.79,19.09,17.82,8183,27870677.0,7.06,4.51,0.81,1.5
2019-06-12,18.76,18.44,18.77,18.37,6284,21486874.0,2.13,-1.86,-0.35,1.15
2019-06-13,18.37,18.34,18.81,18.21,5603,18993924.0,3.25,-0.54,-0.1,1.02
2019-06-14,18.47,17.56,18.47,17.54,8561,28310937.0,5.07,-4.25,-0.78,1.57
2019-06-17,17.74,18.22,18.37,17.65,10392,34541084.0,4.1,3.76,0.66,1.9
2019-06-18,18.37,17.58,18.64,17.4,13318,43885996.0,6.81,-3.51,-0.64,2.43
2019-06-19,17.96,19.14,19.2,17.95,21992,75770809.0,7.11,8.87,1.56,4.02
2019-06-20,18.91,18.85,19.17,18.59,15543,53790641.0,3.03,-1.52,-0.29,2.84
2019-06-21,19.2,19.36,19.57,18.87,13258,46862771.0,3.71,2.71,0.51,2.42
2019-06-24,19.25,19.06,19.83,18.93,10442,37034156.0,4.65,-1.55,-0.3,1.91
2019-06-25,19.06,18.75,19.44,18.27,10248,26913657.0,6.14,-1.63,-0.31,1.44
2019-06-26,18.7,18.73,18.87,18.43,6933,18239225.0,2.35,-0.11,-0.02,0.98
2019-06-27,18.62,18.98,19.07,18.62,9140,24416665.0,2.4,1.33,0.25,1.29
2019-06-28,19.0,18.85,19.0,18.14,6930,18276437.0,4.53,-0.68,-0.13,0.97
2019-07-01,19.24,20.0,20.75,19.04,25610,71731452.0,9.07,6.1,1.15,3.63
2019-07-02,20.01,19.82,20.22,19.48,16961,47473360.0,3.7,-0.9,-0.18,2.4
2019-07-03,19.78,19.82,19.97,19.39,9194,25534598.0,2.93,0.0,0.0,1.3
2019-07-04,20.16,19.32,20.18,19.13,8823,24379745.0,5.3,-2.52,-0.5,1.25
2019-07-05,19.14,19.21,19.44,19.14,5231,14247156.0,1.55,-0.57,-0.11,0.74
2019-07-08,19.14,18.61,19.14,18.08,12781,33478160.0,5.52,-3.12,-0.6,1.81
2019-07-09,18.71,18.31,19.02,18.08,9265,24128880.0,5.05,-1.61,-0.3,1.31
2019-07-10,18.25,18.28,18.59,18.1,6290,16292277.0,2.68,-0.16,-0.03,0.89
2019-07-11,18.32,18.05,18.52,17.89,5832,15064461.0,3.45,-1.26,-0.23,0.83
2019-07-12,18.07,18.18,18.57,18.07,8899,23033919.0,2.77,0.72,0.13,1.26
2019-07-15,18.05,18.54,18.54,17.51,12009,30545778.0,5.67,1.98,0.36,1.7
2019-07-16,18.66,18.32,18.66,18.28,6461,16800548.0,2.05,-1.19,-0.22,0.92
2019-07-17,18.32,20.17,20.17,18.26,21751,60620035.0,10.43,10.1,1.85,3.08
2019-07-18,19.88,19.75,21.14,19.37,43725,123474791.0,8.78,-2.08,-0.42,6.2
2019-07-19,19.73,19.31,20.16,19.24,16450,45528324.0,4.66,-2.23,-0.44,2.33
2019-07-22,19.5,18.89,19.5,18.18,14524,38832316.0,6.84,-2.18,-0.42,2.06
2019-07-23,19.11,19.56,20.24,19.04,17407,48101916.0,6.35,3.55,0.67,2.47
2019-07-24,19.31,20.05,20.09,19.21,24796,69458970.0,4.5,2.51,0.49,3.52
2019-07-25,19.83,20.07,20.24,19.64,18569,52462204.0,2.99,0.1,0.02,2.63
2019-07-26,20.07,19.8,20.07,19.7,12602,35290534.0,1.84,-1.35,-0.27,1.79
2019-07-29,19.97,19.81,20.04,18.04,12832,35785595.0,10.1,0.05,0.01,1.82
2019-07-30,19.76,20.02,20.81,19.68,21815,62265834.0,5.7,1.06,0.21,3.09
2019-07-31,19.86,19.41,20.01,19.34,13454,37274888.0,3.35,-3.05,-0.61,1.91
2019-08-01,19.25,20.11,20.29,19.25,26698,75453334.0,5.36,3.61,0.7,3.79
2019-08-02,19.44,21.38,21.39,19.35,42267,122909166.0,10.14,6.32,1.27,5.99
2019-08-05,21.29,21.32,22.01,20.9,32611,99075094.0,5.19,-0.28,-0.06,4.62
2019-08-06,20.86,20.64,21.16,20.42,25227,74001561.0,3.47,-3.19,-0.68,3.58
2019-08-07,21.11,20.11,21.19,20.04,21829,63191007.0,5.57,-2.57,-0.53,3.09
2019-08-08,20.14,19.62,20.37,19.21,24600,69000585.0,5.77,-2.44,-0.49,3.49
2019-08-09,19.86,18.88,20.01,18.86,21118,57984655.0,5.86,-3.77,-0.74,2.99
2019-08-12,19.07,19.26,19.36,18.63,17085,45909121.0,3.87,2.01,0.38,2.42
2019-08-13,19.05,19.04,19.45,18.64,15094,40463157.0,4.21,-1.14,-0.22,2.14
2019-08-14,19.46,19.11,19.53,19.01,16623,45336914.0,2.73,0.37,0.07,2.36
2019-08-15,18.55,19.18,19.35,18.53,13044,34873997.0,4.29,0.37,0.07,1.85
2019-08-16,19.27,19.25,19.44,18.94,13562,36870566.0,2.61,0.36,0.07,1.92
2019-08-19,19.56,20.45,20.95,19.56,31729,90301199.0,7.22,6.23,1.2,4.5
2019-08-20,21.04,20.64,21.38,20.61,36799,108870018.0,3.77,0.93,0.19,5.22
2019-08-21,20.54,21.46,22.07,20.34,47256,141746812.0,8.38,3.97,0.82,6.7
2019-08-22,21.41,21.22,21.86,21.01,30412,91718417.0,3.96,-1.12,-0.24,4.31
2019-08-23,21.24,20.32,21.55,20.25,36024,105280921.0,6.13,-4.24,-0.9,5.11
2019-08-26,19.97,21.56,22.37,19.97,66751,202674102.0,11.81,6.1,1.24,9.46
2019-08-27,21.42,21.13,21.78,21.02,46977,141667537.0,3.53,-1.99,-0.43,6.66
2019-08-28,20.86,22.11,22.59,20.86,51336,158767422.0,8.19,4.64,0.98,7.28
2019-08-29,22.54,23.17,23.45,22.19,44495,144054272.0,5.7,4.79,1.06,6.31
2019-08-30,22.93,22.87,24.02,22.48,42105,138549648.0,6.65,-1.29,-0.3,5.97
2019-09-02,23.18,23.26,23.53,22.7,25705,83988085.0,3.63,1.71,0.39,3.64
2019-09-03,23.29,23.69,23.74,23.11,25097,83000450.0,2.71,1.85,0.43,3.56
2019-09-04,23.69,23.83,24.25,23.59,23797,80103883.0,2.79,0.59,0.14,3.37
2019-09-05,24.1,24.18,25.18,23.79,40418,139322353.0,5.83,1.47,0.35,5.73
2019-09-06,24.28,26.04,26.11,24.28,42291,151081598.0,7.57,7.69,1.86,6.0
2019-09-09,26.11,28.54,28.66,26.11,51290,200635297.0,9.79,9.6,2.5,7.27
2019-09-10,28.83,28.82,29.68,27.38,52580,209535725.0,8.06,0.98,0.28,7.45
2019-09-11,28.82,29.18,29.96,27.96,39059,159239432.0,6.94,1.25,0.36,5.54
2019-09-12,29.11,31.68,31.79,29.11,50841,222404315.0,9.18,8.57,2.5,7.21
2019-09-16,31.68,30.51,31.91,29.86,44352,192597424.0,6.47,-3.69,-1.17,6.29
2019-09-17,30.61,29.04,30.61,28.89,33085,137456050.0,5.64,-4.82,-1.47,4.69
2019-09-18,29.19,29.57,30.44,28.48,32647,135729374.0,6.75,1.83,0.53,4.63
2019-09-19,29.54,30.75,31.09,29.54,29687,126817836.0,5.24,3.99,1.18,4.21
2019-09-20,31.35,33.64,33.84,30.39,50832,232878848.0,11.22,9.4,2.89,7.21
2019-09-23,33.54,34.16,35.57,33.15,41928,202918700.0,7.19,1.55,0.52,5.94
2019-09-24,34.16,34.33,35.14,33.82,32560,157595136.0,3.86,0.5,0.17,4.62
2019-09-25,34.57,32.5,34.57,32.46,32496,151262675.0,6.15,-5.33,-1.83,4.61
