日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2016-05-05,5.42,5.42,5.44,5.39,22387,63288888.0,0.92,0.18,0.01,0.18
2016-05-06,5.44,5.19,5.48,5.19,50472,140722652.0,5.35,-4.24,-0.23,0.4
2016-05-09,5.19,5.27,5.32,5.06,47576,128676996.0,5.01,1.54,0.08,0.38
2016-05-10,5.25,5.27,5.33,5.24,36767,101772445.0,1.71,0.0,0.0,0.29
2016-05-11,5.31,5.37,5.44,5.31,74837,210305840.0,2.47,1.9,0.1,0.6
2016-05-12,5.33,5.35,5.42,5.32,29013,81292721.0,1.86,-0.37,-0.02,0.23
2016-05-13,5.38,5.26,5.38,5.2,74802,206185491.0,3.36,-1.68,-0.09,0.6
2016-05-16,5.17,5.23,5.27,5.09,57162,154515637.0,3.42,-0.57,-0.03,0.46
2016-05-17,5.25,5.34,5.38,5.21,55981,155943099.0,3.25,2.1,0.11,0.45
2016-05-18,5.28,5.22,5.36,5.14,63695,174047778.0,4.12,-2.25,-0.12,0.51
2016-05-19,5.19,5.21,5.3,5.15,47277,128747361.0,2.87,-0.19,-0.01,0.38
2016-05-20,5.23,5.19,5.23,5.16,28445,77176913.0,1.34,-0.38,-0.02,0.23
2016-05-23,5.23,5.32,5.35,5.19,49995,137962671.0,3.08,2.5,0.13,0.4
2016-05-24,5.3,5.28,5.32,5.22,22977,63204953.0,1.88,-0.75,-0.04,0.18
2016-05-25,5.31,5.28,5.37,5.24,28622,79245120.0,2.46,0.0,0.0,0.23
2016-05-26,5.23,5.28,5.3,5.18,20162,55179561.0,2.27,0.0,0.0,0.16
2016-05-27,5.27,5.25,5.29,5.21,27934,76500537.0,1.52,-0.57,-0.03,0.22
2016-05-30,5.24,5.29,5.33,5.16,25954,71562367.0,3.24,0.76,0.04,0.21
2016-05-31,5.28,5.47,5.48,5.28,61781,174686027.0,3.78,3.4,0.18,0.5
2016-06-01,5.46,5.46,5.54,5.45,58779,168581939.0,1.65,-0.18,-0.01,0.47
2016-06-02,5.5,5.5,5.61,5.46,59901,172518066.0,2.75,0.73,0.04,0.48
2016-06-03,5.52,5.78,5.8,5.52,158748,473171920.0,5.09,5.09,0.28,1.27
2016-06-06,5.77,5.66,5.88,5.64,75872,226567563.0,4.15,-2.08,-0.12,0.61
2016-06-07,5.76,5.74,5.76,5.61,49506,146547846.0,2.65,1.41,0.08,0.4
2016-06-08,5.73,5.65,5.73,5.57,52447,153789730.0,2.79,-1.57,-0.09,0.42
2016-06-13,5.53,5.42,5.63,5.42,51663,99468463.0,3.72,-4.07,-0.23,0.28
2016-06-14,5.36,5.39,5.44,5.27,73520,136905083.0,3.14,-0.55,-0.03,0.39
2016-06-15,5.32,5.58,5.59,5.31,79145,151260198.0,5.19,3.53,0.19,0.42
2016-06-16,5.54,5.46,5.56,5.38,97441,184080544.0,3.23,-2.15,-0.12,0.52
2016-06-17,5.44,5.51,5.55,5.44,91769,174865826.0,2.01,0.92,0.05,0.49
2016-06-20,5.53,5.52,5.61,5.42,68459,130954128.0,3.45,0.18,0.01,0.37
2016-06-21,5.58,5.53,5.62,5.42,69180,132542666.0,3.62,0.18,0.01,0.37
2016-06-22,5.49,5.45,5.53,5.39,66281,125284765.0,2.53,-1.45,-0.08,0.35
2016-06-23,5.48,5.45,5.52,5.39,83723,158345337.0,2.39,0.0,0.0,0.45
2016-06-24,5.45,5.4,5.51,5.18,65283,121841899.0,6.06,-0.92,-0.05,0.35
2016-06-27,5.32,5.68,5.74,5.27,184214,354850608.0,8.7,5.19,0.28,0.99
2016-06-28,5.58,5.74,5.78,5.54,118744,232717646.0,4.23,1.06,0.06,0.64
2016-06-29,5.76,5.66,5.85,5.48,97657,194805140.0,6.45,-1.39,-0.08,0.52
2016-06-30,5.64,5.68,5.77,5.62,49500,97207137.0,2.65,0.35,0.02,0.26
2016-07-01,5.66,5.53,5.66,5.48,99791,191705280.0,3.17,-2.64,-0.15,0.53
2016-07-04,5.53,5.59,5.66,5.53,67665,131149218.0,2.35,1.08,0.06,0.36
2016-07-05,5.63,5.72,5.76,5.6,96243,189206284.0,2.86,2.33,0.13,0.51
2016-07-06,5.66,5.69,5.76,5.6,80876,158786090.0,2.8,-0.52,-0.03,0.43
2016-07-07,5.66,5.69,5.76,5.61,65984,129669895.0,2.64,0.0,0.0,0.35
2016-07-08,5.69,5.78,5.85,5.68,129367,259444197.0,2.99,1.58,0.09,0.69
2016-07-11,5.49,5.17,5.52,5.17,608751,1121891984.0,6.06,-10.55,-0.61,3.26
2016-07-12,5.11,5.05,5.21,4.86,281015,492444000.0,6.77,-2.32,-0.12,1.5
2016-07-13,5.05,5.13,5.19,5.0,197108,349615440.0,3.76,1.58,0.08,1.05
2016-07-14,5.14,5.13,5.16,5.03,124564,220602745.0,2.53,0.0,0.0,0.67
2016-07-15,5.11,5.1,5.17,5.08,87262,155266850.0,1.75,-0.58,-0.03,0.47
2016-07-18,5.09,5.0,5.09,5.0,96520,168822347.0,1.76,-1.96,-0.1,0.52
2016-07-19,5.03,5.1,5.14,5.01,107335,189289519.0,2.6,2.0,0.1,0.57
2016-07-20,5.12,5.05,5.14,5.02,106525,187572048.0,2.35,-0.98,-0.05,0.57
2016-07-21,5.09,5.07,5.11,5.02,101683,178946114.0,1.78,0.4,0.02,0.54
2016-07-22,5.09,5.09,5.11,5.06,103182,182673329.0,0.99,0.39,0.02,0.55
2016-07-25,5.1,5.25,5.32,5.1,190721,347348320.0,4.32,3.14,0.16,1.02
2016-07-26,5.24,5.26,5.31,5.19,100328,183553208.0,2.29,0.19,0.01,0.54
2016-07-27,5.28,5.22,5.45,5.11,205936,378784672.0,6.46,-0.76,-0.04,1.1
2016-07-28,5.24,5.27,5.31,5.12,92816,168278788.0,3.64,0.96,0.05,0.5
2016-07-29,5.27,5.35,5.36,5.23,113671,209518987.0,2.47,1.52,0.08,0.61
2016-08-01,5.31,5.3,5.35,5.18,109849,202171025.0,3.18,-0.93,-0.05,0.59
2016-08-02,5.31,5.43,5.49,5.31,97146,182257471.0,3.4,2.45,0.13,0.52
2016-08-03,5.46,5.35,5.46,5.33,53626,99986179.0,2.39,-1.47,-0.08,0.29
2016-08-04,5.35,5.41,5.46,5.31,89081,166767471.0,2.8,1.12,0.06,0.48
2016-08-05,5.4,5.4,5.45,5.34,59319,111318378.0,2.03,-0.18,-0.01,0.32
2016-08-08,5.4,5.47,5.5,5.37,83387,157906424.0,2.41,1.3,0.07,0.45
2016-08-09,5.53,5.48,5.54,5.45,62479,118631308.0,1.65,0.18,0.01,0.33
2016-08-10,5.42,5.38,5.46,5.36,103533,193824858.0,1.82,-1.82,-0.1,0.55
2016-08-11,5.36,5.23,5.37,5.22,98486,180705474.0,2.79,-2.79,-0.15,0.53
2016-08-12,5.23,5.24,5.29,5.15,66960,121646472.0,2.68,0.19,0.01,0.36
2016-08-15,5.25,5.39,5.42,5.19,99997,184909997.0,4.39,2.86,0.15,0.53
2016-08-16,5.39,5.45,5.49,5.36,91061,171380992.0,2.41,1.11,0.06,0.49
2016-08-17,5.45,5.47,5.49,5.36,75775,142722875.0,2.39,0.37,0.02,0.41
2016-08-18,5.47,5.44,5.52,5.4,80097,151625243.0,2.19,-0.55,-0.03,0.43
2016-08-19,5.45,5.49,5.51,5.4,97534,185068334.0,2.02,0.92,0.05,0.52
2016-08-22,5.49,5.42,5.53,5.4,74866,141609291.0,2.37,-1.28,-0.07,0.4
2016-08-23,5.39,5.62,5.63,5.38,124377,238681804.0,4.61,3.69,0.2,0.67
2016-08-24,5.61,5.57,5.66,5.5,82534,158599088.0,2.85,-0.89,-0.05,0.44
2016-08-25,5.5,5.56,5.59,5.44,82690,158251126.0,2.69,-0.18,-0.01,0.44
2016-08-26,5.59,5.65,5.74,5.53,108895,213554098.0,3.78,1.62,0.09,0.58
2016-08-29,5.7,5.83,5.93,5.7,208781,420605952.0,4.07,3.19,0.18,1.12
2016-08-30,5.83,5.85,5.96,5.79,160450,325513264.0,2.92,0.34,0.02,0.86
2016-08-31,5.85,5.75,5.86,5.74,77053,154141542.0,2.05,-1.71,-0.1,0.41
2016-09-01,5.74,5.81,5.86,5.74,95051,191427138.0,2.09,1.04,0.06,0.51
2016-09-02,5.79,5.86,5.87,5.72,92370,184728135.0,2.58,0.86,0.05,0.49
2016-09-05,5.88,6.03,6.07,5.86,191911,396789744.0,3.58,2.9,0.17,1.03
2016-09-06,6.12,6.06,6.19,5.94,143373,298042528.0,4.15,0.5,0.03,0.77
2016-09-07,6.06,5.96,6.16,5.93,148135,308219008.0,3.8,-1.65,-0.1,0.79
2016-09-08,5.96,5.83,6.03,5.73,168498,337806080.0,5.03,-2.18,-0.13,0.9
2016-09-09,5.83,5.85,5.92,5.83,121662,246771391.0,1.54,0.34,0.02,0.65
2016-09-12,5.71,5.73,5.83,5.63,108297,214199882.0,3.42,-2.05,-0.12,0.58
2016-09-13,5.73,5.85,5.97,5.73,122340,248534678.0,4.19,2.09,0.12,0.65
2016-09-14,5.94,5.93,6.12,5.86,202301,419139952.0,4.44,1.37,0.08,1.08
2016-09-19,6.12,6.04,6.24,5.97,177401,372526448.0,4.55,1.85,0.11,0.95
2016-09-20,6.03,5.91,6.05,5.85,89518,183170460.0,3.31,-2.15,-0.13,0.48
2016-09-21,5.9,5.91,5.99,5.84,89308,182257320.0,2.54,0.0,0.0,0.48
2016-09-22,5.94,5.9,5.99,5.89,61664,126184603.0,1.69,-0.17,-0.01,0.33
2016-09-23,5.89,5.92,5.99,5.84,105980,216281502.0,2.54,0.34,0.02,0.57
2016-09-26,5.85,5.69,5.92,5.66,136394,272753360.0,4.39,-3.89,-0.23,0.73
2016-09-27,5.68,5.7,5.76,5.6,86531,169856640.0,2.81,0.18,0.01,0.46
2016-09-28,5.76,5.76,5.84,5.67,72090,143621050.0,2.98,1.05,0.06,0.39
2016-09-29,5.78,5.83,5.9,5.76,84227,169532622.0,2.43,1.22,0.07,0.45
2016-09-30,5.83,5.85,5.88,5.79,54861,110760936.0,1.54,0.34,0.02,0.29
2016-10-10,5.89,5.94,5.96,5.79,75768,154502619.0,2.91,1.54,0.09,0.41
2016-10-11,5.95,5.89,5.99,5.85,81849,167467475.0,2.36,-0.84,-0.05,0.44
2016-10-12,5.93,5.91,5.96,5.84,62860,127944164.0,2.04,0.34,0.02,0.34
2016-10-13,5.92,6.33,6.48,5.89,289192,620578224.0,9.98,7.11,0.42,1.55
2016-10-14,6.33,6.38,6.47,6.28,155368,340708624.0,3.0,0.79,0.05,0.83
2016-10-17,6.37,6.28,6.41,6.24,96245,210039450.0,2.66,-1.57,-0.1,0.51
2016-10-18,6.3,6.36,6.41,6.23,85032,185360610.0,2.87,1.27,0.08,0.45
2016-10-19,6.41,6.37,6.43,6.33,114016,250835431.0,1.57,0.16,0.01,0.61
2016-10-20,6.37,6.61,6.71,6.36,232120,523988944.0,5.49,3.77,0.24,1.24
2016-10-21,6.64,6.55,6.68,6.51,121323,275125904.0,2.57,-0.91,-0.06,0.65
2016-10-24,6.6,6.55,6.67,6.43,102811,230126445.0,3.66,0.0,0.0,0.55
2016-10-25,6.54,6.39,6.54,6.38,117847,260094871.0,2.44,-2.44,-0.16,0.63
2016-10-26,6.45,6.36,6.48,6.27,98333,215933643.0,3.29,-0.47,-0.03,0.53
2016-10-27,6.36,6.39,6.39,6.25,57241,124725486.0,2.2,0.47,0.03,0.31
2016-10-28,6.45,6.4,6.55,6.37,85998,190968231.0,2.82,0.16,0.01,0.46
2016-10-31,6.37,6.51,6.55,6.3,99585,221038361.0,3.91,1.72,0.11,0.53
2016-11-01,6.51,6.57,6.77,6.47,123929,282018688.0,4.61,0.92,0.06,0.66
2016-11-02,6.57,6.57,6.65,6.52,84183,190652244.0,1.98,0.0,0.0,0.45
2016-11-03,6.57,6.47,6.57,6.41,73433,163539407.0,2.44,-1.52,-0.1,0.39
2016-11-04,6.45,6.35,6.52,6.34,68580,151045475.0,2.78,-1.85,-0.12,0.37
2016-11-07,6.42,6.27,6.42,6.25,56217,122366701.0,2.68,-1.26,-0.08,0.3
2016-11-08,6.27,6.22,6.31,6.15,124982,268884160.0,2.55,-0.8,-0.05,0.67
2016-11-09,6.25,6.21,6.37,6.09,128846,277438304.0,4.5,-0.16,-0.01,0.69
2016-11-10,6.25,6.21,6.31,6.15,93852,200817778.0,2.58,0.0,0.0,0.5
2016-11-11,6.19,6.05,6.22,6.01,163916,345768672.0,3.38,-2.58,-0.16,0.88
2016-11-14,6.04,6.15,6.26,6.04,114223,242395893.0,3.64,1.65,0.1,0.61
2016-11-15,6.21,6.13,6.22,5.99,129090,270322032.0,3.74,-0.33,-0.02,0.69
2016-11-16,6.13,6.13,6.2,6.11,80621,171120710.0,1.47,0.0,0.0,0.43
2016-11-17,6.17,6.27,6.29,6.13,98869,212105306.0,2.61,2.28,0.14,0.53
2016-11-18,6.24,6.21,6.27,6.19,65830,140952092.0,1.28,-0.96,-0.06,0.35
2016-11-21,6.23,6.0,6.23,5.99,143711,300882512.0,3.86,-3.38,-0.21,0.77
2016-11-22,6.01,5.97,6.07,5.9,149863,308256064.0,2.83,-0.5,-0.03,0.8
2016-11-23,5.97,6.04,6.08,5.97,88688,184812003.0,1.84,1.17,0.07,0.47
2016-11-24,6.04,6.0,6.06,5.93,108085,223384338.0,2.15,-0.66,-0.04,0.58
2016-11-25,6.0,5.98,6.0,5.86,73641,150608225.0,2.33,-0.33,-0.02,0.39
2016-11-28,5.98,5.87,6.03,5.86,96949,197670597.0,2.84,-1.84,-0.11,0.52
2016-11-29,5.88,5.98,6.02,5.85,92608,189778551.0,2.9,1.87,0.11,0.5
2016-11-30,5.94,5.92,6.07,5.82,113191,232183072.0,4.18,-1.0,-0.06,0.61
2016-12-01,5.92,5.88,5.96,5.86,70169,143382839.0,1.69,-0.68,-0.04,0.38
2016-12-02,5.88,5.85,5.91,5.8,54499,109905577.0,1.87,-0.51,-0.03,0.29
2016-12-05,5.83,6.02,6.05,5.79,128848,267003970.0,4.44,2.91,0.17,0.69
2016-12-06,6.0,6.18,6.25,6.0,133777,284041488.0,4.15,2.66,0.16,0.72
2016-12-07,6.18,6.15,6.23,6.02,84819,177778538.0,3.4,-0.49,-0.03,0.45
2016-12-08,6.11,6.18,6.21,6.06,49008,104026881.0,2.44,0.49,0.03,0.26
2016-12-09,6.17,6.02,6.17,6.01,77900,162768357.0,2.59,-2.59,-0.16,0.42
2016-12-12,6.02,5.8,6.02,5.78,87614,176763973.0,3.99,-3.65,-0.22,0.47
2016-12-13,5.79,5.79,5.84,5.64,69448,138283758.0,3.45,-0.17,-0.01,0.37
2016-12-14,5.84,5.73,5.84,5.7,44563,88580178.0,2.42,-1.04,-0.06,0.24
2016-12-15,5.67,5.68,5.82,5.6,63619,125302891.0,3.84,-0.87,-0.05,0.34
2016-12-16,5.66,5.65,5.69,5.57,68945,134386424.0,2.11,-0.53,-0.03,0.37
2016-12-19,5.68,5.58,5.69,5.54,53453,103663859.0,2.65,-1.24,-0.07,0.29
2016-12-20,5.55,5.53,5.59,5.48,49526,94957349.0,1.97,-0.9,-0.05,0.26
2016-12-21,5.53,5.65,5.76,5.49,56333,110611227.0,4.88,2.17,0.12,0.3
2016-12-22,5.62,5.65,5.76,5.6,50277,98892981.0,2.83,0.0,0.0,0.27
2016-12-23,5.7,5.65,5.7,5.58,32543,63437030.0,2.12,0.0,0.0,0.17
2016-12-26,5.65,5.85,5.89,5.58,102697,205773544.0,5.49,3.54,0.2,0.55
2016-12-27,5.85,5.95,6.04,5.8,75734,156259066.0,4.1,1.71,0.1,0.4
2016-12-28,5.91,5.92,5.99,5.86,41206,84282415.0,2.18,-0.5,-0.03,0.22
2016-12-29,5.92,5.91,5.95,5.88,33981,69550924.0,1.18,-0.17,-0.01,0.18
2016-12-30,5.86,6.01,6.01,5.84,74931,153625709.0,2.88,1.69,0.1,0.4
2017-01-03,6.0,5.63,6.0,5.5,183220,361185888.0,8.32,-6.32,-0.38,0.98
2017-01-04,5.58,5.82,5.89,5.58,130914,262524433.0,5.51,3.37,0.19,0.7
2017-01-05,5.79,5.76,5.83,5.7,62380,124188530.0,2.23,-1.03,-0.06,0.33
2017-01-06,5.74,5.71,5.79,5.65,42703,84201641.0,2.43,-0.87,-0.05,0.23
2017-01-09,5.65,5.7,5.77,5.65,35289,69630147.0,2.1,-0.18,-0.01,0.19
2017-01-10,5.7,5.77,5.84,5.69,33899,67683456.0,2.63,1.23,0.07,0.18
2017-01-11,5.75,5.77,5.82,5.73,41617,83011516.0,1.56,0.0,0.0,0.22
2017-01-12,5.78,5.71,5.8,5.68,50379,99826480.0,2.08,-1.04,-0.06,0.27
2017-01-13,5.71,5.78,5.83,5.65,52142,103958160.0,3.15,1.23,0.07,0.28
2017-01-16,5.74,5.74,5.88,5.66,66237,132554061.0,3.81,-0.69,-0.04,0.35
2017-01-17,5.7,5.82,5.83,5.69,46243,92472365.0,2.44,1.39,0.08,0.25
2017-01-18,5.81,5.79,5.84,5.73,47393,94733670.0,1.89,-0.52,-0.03,0.25
2017-01-19,5.79,5.72,5.81,5.7,32865,65300420.0,1.9,-1.21,-0.07,0.18
2017-01-20,5.7,5.74,5.77,5.69,28747,56981618.0,1.4,0.35,0.02,0.15
2017-01-23,5.74,5.86,5.89,5.7,47755,95810280.0,3.31,2.09,0.12,0.25
2017-01-24,5.85,5.86,5.88,5.79,21497,43412720.0,1.54,0.0,0.0,0.11
2017-01-25,5.82,5.82,5.9,5.8,28418,57321985.0,1.71,-0.68,-0.04,0.15
2017-01-26,5.79,5.89,5.93,5.79,29157,59270553.0,2.41,1.2,0.07,0.16
2017-02-03,5.95,6.09,6.11,5.91,77152,160851715.0,3.4,3.4,0.2,0.41
2017-02-06,6.09,6.14,6.16,6.03,38927,81944210.0,2.13,0.82,0.05,0.21
2017-02-07,6.14,6.1,6.2,6.03,39007,82039244.0,2.77,-0.65,-0.04,0.21
2017-02-08,6.09,6.25,6.32,6.04,119821,256987225.0,4.59,2.46,0.15,0.64
2017-02-09,6.27,6.25,6.33,6.21,45710,98734799.0,1.92,0.0,0.0,0.24
2017-02-10,6.27,6.26,6.33,6.21,50387,108966177.0,1.92,0.16,0.01,0.27
2017-02-13,6.26,6.27,6.29,6.1,81955,175469161.0,3.04,0.16,0.01,0.44
2017-02-14,6.27,6.36,6.42,6.21,61721,135036472.0,3.35,1.44,0.09,0.33
2017-02-15,6.39,6.36,6.56,6.33,101580,225746823.0,3.62,0.0,0.0,0.54
2017-02-16,6.37,6.36,6.43,6.33,47795,105011965.0,1.57,0.0,0.0,0.26
2017-02-17,6.33,6.31,6.38,6.25,61688,133638975.0,2.04,-0.79,-0.05,0.33
2017-02-20,6.29,6.42,6.43,6.29,72206,158618544.0,2.22,1.74,0.11,0.39
2017-02-21,6.42,6.28,6.45,6.26,64962,141338116.0,2.96,-2.18,-0.14,0.35
2017-02-22,6.33,6.28,6.43,6.12,110102,236336104.0,4.94,0.0,0.0,0.59
2017-02-23,6.25,6.27,6.29,6.19,44171,94864150.0,1.59,-0.16,-0.01,0.24
2017-02-24,6.25,6.26,6.3,6.18,32689,70342010.0,1.91,-0.16,-0.01,0.17
2017-02-27,6.26,6.3,6.4,6.21,48022,104703984.0,3.04,0.64,0.04,0.26
2017-02-28,6.39,6.37,6.44,6.33,102529,225807167.0,1.75,1.11,0.07,0.55
2017-03-01,6.36,6.36,6.43,6.33,72474,159072131.0,1.57,-0.16,-0.01,0.39
2017-03-02,6.4,6.33,6.41,6.28,60962,133243693.0,2.04,-0.47,-0.03,0.33
2017-03-03,6.35,6.45,6.5,6.32,91421,202158667.0,2.84,1.9,0.12,0.49
2017-03-06,6.45,6.71,6.72,6.4,178500,408005584.0,4.96,4.03,0.26,0.95
2017-03-07,6.72,6.67,6.75,6.62,77057,176260407.0,1.94,-0.6,-0.04,0.41
2017-03-08,6.67,6.65,6.72,6.57,83543,190596663.0,2.25,-0.3,-0.02,0.45
2017-03-09,6.62,6.68,6.71,6.6,57373,131327090.0,1.65,0.45,0.03,0.31
2017-03-10,6.7,6.67,6.71,6.63,52349,120121038.0,1.2,-0.15,-0.01,0.28
2017-03-13,6.69,6.75,6.95,6.63,104795,244878808.0,4.8,1.2,0.08,0.56
2017-03-14,6.78,6.81,6.84,6.71,66989,156039963.0,1.93,0.89,0.06,0.36
2017-03-15,6.77,6.7,6.77,6.67,55474,127848468.0,1.47,-1.62,-0.11,0.3
2017-03-16,6.7,6.69,6.78,6.6,100683,230356909.0,2.69,-0.15,-0.01,0.54
2017-03-17,6.77,6.59,6.77,6.59,82916,189073210.0,2.69,-1.49,-0.1,0.44
2017-03-20,6.6,6.68,6.74,6.57,63348,145532236.0,2.58,1.37,0.09,0.34
2017-03-21,6.68,6.71,6.73,6.64,76866,176897949.0,1.35,0.45,0.03,0.41
2017-03-22,6.64,6.84,6.85,6.64,131173,305218016.0,3.13,1.94,0.13,0.7
2017-03-23,6.82,7.11,7.15,6.82,212017,512522208.0,4.82,3.95,0.27,1.13
2017-03-24,7.12,7.3,7.33,7.03,200778,499121712.0,4.22,2.67,0.19,1.07
2017-03-27,7.31,7.09,7.36,7.06,101394,248060935.0,4.11,-2.88,-0.21,0.54
2017-03-28,7.1,7.14,7.21,7.06,51789,126882748.0,2.12,0.71,0.05,0.28
2017-03-29,7.14,7.26,7.29,7.06,53691,132228343.0,3.22,1.68,0.12,0.29
2017-03-30,7.34,7.11,7.36,6.99,150588,367606752.0,5.1,-2.07,-0.15,0.8
2017-03-31,7.15,7.39,7.39,7.09,86851,215727655.0,4.22,3.94,0.28,0.46
2017-04-05,7.39,7.49,7.59,7.26,128025,326501104.0,4.47,1.35,0.1,0.68
2017-04-06,7.42,7.42,7.65,7.26,117701,298759440.0,5.21,-0.93,-0.07,0.63
2017-04-07,7.42,7.45,7.48,7.34,41570,105482544.0,1.89,0.4,0.03,0.22
2017-04-10,7.47,7.38,7.54,7.3,69394,175076732.0,3.22,-0.94,-0.07,0.37
2017-04-11,7.38,7.27,7.42,7.09,74355,183461929.0,4.47,-1.49,-0.11,0.4
2017-04-12,7.18,7.42,7.47,7.18,52577,132615974.0,3.99,2.06,0.15,0.28
2017-04-13,7.38,7.31,7.48,7.29,64561,162697018.0,2.56,-1.48,-0.11,0.34
2017-04-14,7.27,7.24,7.34,7.23,31180,77683976.0,1.5,-0.96,-0.07,0.17
2017-04-17,7.26,7.12,7.27,7.03,55147,135003745.0,3.31,-1.66,-0.12,0.29
2017-04-18,7.1,7.08,7.21,7.03,74343,181082547.0,2.53,-0.56,-0.04,0.4
2017-04-19,7.06,7.14,7.15,6.97,60678,146777488.0,2.54,0.85,0.06,0.32
2017-04-20,7.12,7.65,7.65,7.11,149031,380404224.0,7.56,7.14,0.51,0.8
2017-04-21,7.55,7.56,7.67,7.46,94979,244426151.0,2.75,-1.18,-0.09,0.51
2017-04-24,7.56,7.38,7.57,7.16,72852,184080970.0,5.42,-2.38,-0.18,0.39
2017-04-25,7.38,7.78,7.84,7.32,113075,295748064.0,7.05,5.42,0.4,0.6
2017-04-26,7.79,7.73,7.94,7.67,129303,344243728.0,3.47,-0.64,-0.05,0.69
2017-04-27,7.65,7.76,7.89,7.47,102353,269405520.0,5.43,0.39,0.03,0.55
2017-04-28,7.74,7.95,8.03,7.65,133442,358780416.0,4.9,2.45,0.19,0.71
2017-05-02,7.97,7.9,8.03,7.8,72701,195617341.0,2.89,-0.63,-0.05,0.39
2017-05-03,7.85,7.85,7.9,7.7,69051,184600879.0,2.53,-0.63,-0.05,0.37
2017-05-04,7.77,7.89,8.0,7.71,70485,189557108.0,3.69,0.51,0.04,0.38
2017-05-05,7.83,7.82,8.06,7.72,115434,311323840.0,4.31,-0.89,-0.07,0.62
2017-05-08,7.81,7.82,7.91,7.72,120213,320006384.0,2.43,0.0,0.0,0.64
2017-05-09,7.78,7.93,7.93,7.55,131619,351735632.0,4.86,1.41,0.11,0.7
2017-05-10,7.93,8.15,8.36,7.91,158712,444157136.0,5.67,2.77,0.22,0.85
2017-05-11,8.06,8.15,8.28,8.0,136483,376783296.0,3.44,0.0,0.0,0.73
2017-05-12,8.15,8.11,8.2,7.98,83397,229982824.0,2.7,-0.49,-0.04,0.45
2017-05-15,8.21,8.52,8.52,8.13,102335,292903424.0,4.81,5.06,0.41,0.55
2017-05-16,8.52,8.73,8.77,8.36,117574,344286128.0,4.81,2.46,0.21,0.63
2017-05-17,8.73,8.52,8.73,8.46,117823,342735376.0,3.09,-2.41,-0.21,0.63
2017-05-18,8.37,8.28,8.48,8.28,135510,385188640.0,2.35,-2.82,-0.24,0.72
2017-05-19,8.29,8.29,8.36,8.13,89028,249601754.0,2.78,0.12,0.01,0.48
2017-05-22,8.28,8.56,8.57,8.24,105032,302566432.0,3.98,3.26,0.27,0.56
2017-05-23,8.53,8.6,8.8,8.4,138652,407968064.0,4.67,0.47,0.04,0.74
2017-05-24,8.52,8.49,8.64,8.25,95726,275278144.0,4.53,-1.28,-0.11,0.51
2017-05-25,8.5,8.33,8.53,8.07,170496,476894912.0,5.42,-1.88,-0.16,0.91
2017-05-26,8.22,8.09,8.26,7.79,259034,708232048.0,5.64,-2.88,-0.24,1.38
2017-05-31,8.03,8.16,8.16,7.88,137268,374934464.0,3.46,0.87,0.07,0.73
2017-06-01,8.14,8.13,8.3,7.99,117072,325776240.0,3.8,-0.37,-0.03,0.62
2017-06-02,8.14,8.18,8.29,8.03,76320,212304279.0,3.2,0.62,0.05,0.41
2017-06-05,8.22,8.28,8.31,8.14,92205,259205768.0,2.08,1.22,0.1,0.49
2017-06-06,8.28,8.26,8.4,8.2,83290,235809900.0,2.42,-0.24,-0.02,0.44
2017-06-07,8.26,8.41,8.5,8.23,139907,399132144.0,3.27,1.82,0.15,0.75
2017-06-08,8.4,8.52,8.54,8.35,110411,318077648.0,2.26,1.31,0.11,0.59
2017-06-09,8.52,8.41,8.63,8.18,158524,451925632.0,5.28,-1.29,-0.11,0.85
2017-06-12,8.25,8.08,8.3,7.88,214522,591347808.0,4.99,-3.92,-0.33,1.14
2017-06-13,8.03,8.19,8.21,7.95,107677,297701520.0,3.22,1.36,0.11,0.57
2017-06-14,8.14,8.07,8.27,8.04,73427,204092756.0,2.81,-1.47,-0.12,0.39
2017-06-15,8.02,8.07,8.13,7.99,42078,115725168.0,1.73,0.0,0.0,0.22
2017-06-16,8.03,8.21,8.25,8.0,51426,142970222.0,3.1,1.73,0.14,0.27
2017-06-19,8.26,8.26,8.29,8.17,57462,160962066.0,1.46,0.61,0.05,0.31
2017-06-20,8.3,8.21,8.43,8.12,76712,217461660.0,3.75,-0.61,-0.05,0.41
2017-06-21,8.25,8.48,8.49,8.17,141870,405051680.0,3.9,3.29,0.27,0.76
2017-06-22,8.5,8.55,8.77,8.47,150944,443964640.0,3.54,0.83,0.07,0.81
2017-06-23,8.59,8.89,8.91,8.55,114956,342177152.0,4.21,3.98,0.34,0.61
2017-06-26,8.95,8.82,8.95,8.74,112552,337322064.0,2.36,-0.79,-0.07,0.6
2017-06-27,8.79,8.71,8.8,8.55,122988,361583264.0,2.83,-1.25,-0.11,0.66
2017-06-28,8.7,8.49,8.7,8.43,144491,418215584.0,3.1,-2.53,-0.22,0.77
2017-06-29,8.52,8.43,8.53,8.31,156245,447445904.0,2.59,-0.71,-0.06,0.83
2017-06-30,8.39,8.59,8.62,8.35,103594,299396384.0,3.2,1.9,0.16,0.55
2017-07-03,8.59,8.29,8.63,8.22,144907,412179600.0,4.77,-3.49,-0.3,0.77
2017-07-04,8.29,8.37,8.41,8.16,121229,342211568.0,3.02,0.97,0.08,0.65
2017-07-05,8.35,8.52,8.52,8.29,97256,279646368.0,2.75,1.79,0.15,0.52
